timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1781765731275,-0.036,-0.1099,0.1016,-0.0307,-0.0754,0.0035
1781765731294,-0.1074,-0.0745,0.198,-0.0354,-0.0948,0.0039
1781765731314,-0.1563,-0.0262,0.1262,-0.0308,-0.1056,0.0067
1781765731335,-0.1569,0.0231,0.0384,-0.0313,-0.0941,0.0102
1781765731354,-0.1304,0.0627,0.0005,-0.0326,-0.0738,0.009
1781765731375,-0.107,0.0096,-0.0252,-0.0309,-0.0707,0.0045
1781765731394,-0.0583,-0.0364,0.0317,-0.0273,-0.078,0.0016
1781765731414,-0.0527,-0.0691,0.051,-0.0267,-0.0819,-0.0005
1781765731435,-0.0432,-0.058,0.0555,-0.0304,-0.0749,-0.0045
1781765731454,-0.0113,-0.0921,0.0581,-0.0408,-0.0727,-0.0037
1781765731475,0.0214,-0.108,0.0998,-0.0489,-0.0831,0.0008
1781765731494,0.0382,-0.0813,0.0857,-0.0533,-0.0975,0.0011
1781765731514,0.1123,-0.0147,0.0457,-0.0525,-0.1014,-0.0004
1781765731535,0.1195,-0.0381,0.0506,-0.0525,-0.092,-0.0036
1781765731554,0.0918,-0.0664,0.0825,-0.0491,-0.0885,-0.0105
1781765731574,0.0384,-0.0496,0.0762,-0.0487,-0.1004,-0.0108
1781765731594,0.0058,-0.0357,-0.0121,-0.0584,-0.1098,-0.0084
1781765731615,-0.036,-0.0367,-0.0402,-0.0638,-0.1102,-0.013
1781765731635,-0.1187,-0.0431,-0.0683,-0.0648,-0.0913,-0.0159
1781765731654,-0.2066,-0.0226,-0.1135,-0.0649,-0.0792,-0.0134
1781765731675,-0.2126,0.0314,-0.1246,-0.0609,-0.0641,-0.0091
1781765731694,-0.188,0.0541,-0.1103,-0.0581,-0.0496,-0.008
1781765731714,-0.2232,0.0414,-0.0632,-0.0569,-0.0371,-0.0056
1781765731735,-0.2448,-0.004,-0.0396,-0.0569,-0.0273,-0.0038
1781765731755,-0.1939,0.0233,-0.0388,-0.0553,-0.012,-0.0113
1781765731774,-0.1689,0.024,-0.0171,-0.059,0.001,-0.0158
1781765731794,-0.2123,-0.0046,0.0078,-0.0626,0.0075,-0.0269
1781765731814,-0.2935,-0.0628,-0.0408,-0.0745,0.0163,-0.0317
1781765731835,-0.2735,-0.0646,-0.1262,-0.0895,0.0271,-0.0368
1781765731854,-0.2197,-0.0385,-0.1753,-0.0983,0.0391,-0.042
1781765731874,-0.1922,-0.0863,-0.1759,-0.1051,0.0588,-0.054
1781765731894,-0.1997,-0.055,-0.1492,-0.1123,0.0897,-0.0665
1781765731914,-0.1846,0.0684,-0.1241,-0.115,0.1286,-0.0801
1781765731936,-0.1563,0.1328,-0.0357,-0.1044,0.1715,-0.0856
1781765731954,-0.1506,0.1326,0.1948,-0.0725,0.1735,-0.0869
1781765731974,-0.1945,0.2036,0.3724,-0.027,0.1535,-0.075
1781765731995,-0.1524,0.2911,0.4071,0.0046,0.122,-0.0599
1781765732014,-0.1311,0.2769,0.3949,0.0237,0.0895,-0.0476
1781765732035,-0.1017,0.233,0.4284,0.0414,0.0509,-0.0435
1781765732054,-0.1497,0.194,0.401,0.0504,0.0183,-0.0444
1781765732074,-0.2199,0.1173,0.3269,0.0536,0.0027,-0.0421
1781765732094,-0.3403,0.0052,0.3104,0.0542,-0.0054,-0.0297
1781765732115,-0.2495,0.0897,0.2329,0.0687,0.0084,-0.031
1781765732134,-0.1396,0.1475,0.1396,0.0848,0.042,-0.0339
1781765732154,-0.0641,0.0379,0.0843,0.0809,0.0673,-0.0401
1781765732174,-0.1053,0.0152,0.1378,0.0902,0.0504,-0.051
1781765732194,-0.3514,0.0006,0.1048,0.1032,0.0224,-0.0417
1781765732215,-0.4869,-0.0894,-0.0473,0.1102,-0.0274,-0.0131
