timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1781766085897,-0.1583,-0.3196,0.1939,1.3796,0.2492,0.5485
1781766085917,-1.6063,-0.3858,0.2126,1.4262,0.1356,0.6336
1781766085937,-1.7576,-0.0949,0.2149,1.3947,-0.0732,0.7077
1781766085958,-1.2032,-0.0726,0.241,1.6502,0.1592,0.5769
1781766085977,3.5136,-0.7572,6.8894,1.9386,0.5912,0.2409
1781766085997,-0.1646,-2.6603,-0.1643,1.5508,0.6091,0.1428
1781766086018,-0.611,-2.9457,-2.7948,0.9978,0.4834,0.1359
1781766086037,-0.6551,-2.1853,-2.5162,0.8573,0.8724,0.1177
1781766086057,0.9189,-1.9473,-1.9457,0.5787,0.6036,0.3356
1781766086077,1.1312,-3.0192,-2.2463,0.3334,0.4764,0.5302
1781766086097,2.3401,-2.8433,-1.7049,0.0634,0.4137,0.5788
1781766086117,3.0856,-0.2699,-1.8821,0.1137,-0.2023,0.6104
1781766086137,4.5342,1.0097,-2.0604,0.1516,-0.6837,0.4953
1781766086157,7.0165,0.3025,-1.1396,-0.135,-1.0584,0.2144
1781766086177,7.0184,-0.7032,0.0232,-0.5159,-1.3154,0.1108
1781766086197,6.2803,-0.4211,0.5248,-0.7826,-2.4632,-0.2656
1781766086217,5.4522,-1.4537,1.1306,-0.6966,-2.7191,-0.597
1781766086237,4.2992,-1.7583,0.7527,-0.4969,-2.0058,-0.814
1781766086257,3.3749,-1.3209,1.3937,-0.3849,-0.6114,-0.9767
1781766086277,1.9099,-0.2149,0.2278,-0.3419,-0.0872,-0.9638
1781766086297,-1.3446,-0.1178,-0.4659,-0.369,-0.1322,-0.6986
1781766086317,-2.8094,0.3828,-0.4445,-0.5558,-0.2813,-0.4532
1781766086337,-3.5165,0.826,-0.6412,-0.7324,-0.5291,-0.2585
1781766086357,-2.7157,0.1718,-0.6745,-0.7721,-0.6507,-0.1424
1781766086377,-0.937,-0.3323,0.3279,-0.7262,-0.5923,-0.1582
1781766086397,0.2403,-0.2122,1.3688,-0.6817,-0.4627,-0.2137
1781766086417,0.7432,0.1358,1.8178,-0.6902,-0.3019,-0.2887
1781766086437,0.9626,0.1147,2.0387,-0.7785,-0.1344,-0.3632
1781766086457,0.8563,-0.0828,2.6043,-0.9359,0.0384,-0.4595
1781766086477,0.4014,0.4503,3.0385,-1.1119,0.134,-0.5014
1781766086497,-0.3635,1.0289,3.7412,-1.0082,0.1534,-0.5548
1781766086517,-1.1468,1.2966,4.3584,-0.588,-0.0017,-0.6204
1781766086538,-1.6136,1.0353,4.6402,-0.1587,0.117,-0.759
1781766086557,-1.56,0.807,3.8633,0.0632,0.8112,-0.9785
1781766086577,-1.8143,-0.049,2.923,0.2003,0.8422,-0.9328
1781766086597,-4.3086,0.1091,0.9921,-0.0155,0.0855,-0.5375
1781766086617,-4.8689,1.4939,-0.605,-0.2653,-0.5616,-0.0588
1781766086637,-2.9546,1.6862,0.1688,-0.1209,-0.5387,0.3048
1781766086657,-1.1782,0.5485,0.3975,0.1157,-0.5809,0.4493
1781766086677,-0.5099,-0.8471,-0.0694,0.1656,-0.6173,0.55
1781766086697,-0.2425,-2.7079,-1.309,0.047,-0.2746,0.5066
1781766086717,1.1546,-4.7818,-3.2235,-0.1271,0.5031,0.088
1781766086737,2.9809,-5.7236,-5.0466,-0.2993,1.0703,-0.5099
1781766086757,3.5559,-4.8355,-5.2933,-0.4554,0.8873,-0.9495
1781766086777,2.7499,-3.4952,-3.9188,-0.5247,0.4648,-1.1313
1781766086797,1.5791,-1.7756,-2.5564,-0.6107,0.2189,-1.0555
1781766086817,-0.1979,0.8409,-1.4218,-0.6808,0.3782,-0.7707
1781766086837,-1.1384,3.3124,-0.0961,-0.6441,0.6125,-0.4965
1781766086858,-0.9695,5.2327,1.3621,-0.5086,0.7871,-0.284
1781766086877,-1.3149,5.9873,2.3983,-0.3267,0.8894,-0.0213
1781766086898,-2.1866,5.4536,2.8675,-0.1265,0.683,0.2614
1781766086917,-3.0794,4.1312,2.9445,0.0315,0.0977,0.6019
1781766086936,-3.4982,2.2809,2.2168,0.083,-0.6316,0.9501
1781766086957,-3.8456,-0.212,1.3437,0.159,-0.9874,1.2489
1781766086977,-3.5762,-1.5619,0.7973,0.3526,-0.9764,1.2954
1781766086997,-2.0916,-1.372,0.6812,0.6299,-0.8499,1.1034
1781766087017,-0.8426,-0.9318,0.9956,0.894,-0.5193,0.9162
1781766087037,-0.5584,-0.2199,1.1534,0.9784,-0.2338,0.7735
1781766087057,-0.9484,-0.1541,1.1717,1.0366,-0.0434,0.6874
1781766087077,-2.1519,-0.2237,2.0199,1.331,0.1873,0.7889
