acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,Label
0.869084375,4.003933285697747,-5.6444,7.1583,-1.7042015625,2.832793685816849,-7.3631,3.5557,0.4339265625000001,2.7432660807444806,-4.7169,6.3099,0.561796875,1.5286365287986987,-1.8768,3.8991,-0.9694281250000001,1.897668006846557,-3.5018,3.2678,0.269178125,1.9101181180319673,-3.8168,3.0854,1.0
1.0130531249999999,3.8643538325058606,-7.4251,7.1583,-1.5668140625,2.838560187669269,-8.3414,3.5557,0.5315265625000001,2.4553175549612076,-4.099,4.407,0.47105625,1.2830860263047204,-2.0273,2.7477,-0.8589546875,1.480923379488462,-3.0475,2.064,0.13968906250000002,1.8952034150485326,-2.7249,2.5944,1.0
0.839021875,3.646633219211796,-7.4251,7.1815,-1.5244390625,2.7754755117151317,-8.3414,2.299,0.37284531249999997,2.385037265820605,-3.3807,4.407,0.16780937499999998,1.0857907614842786,-2.0273,2.7477,-0.026098437499999995,0.9376523958622985,-1.5065,2.064,-0.180671875,1.8535594672370197,-2.7154,2.8538,1.0
0.7545421874999999,3.884141109080805,-7.3748,7.1815,-1.631075,2.950207408068965,-8.3549,2.299,-0.4101109375,1.4192654509812888,-3.3807,2.1278,0.05065937499999999,0.7498701482837608,-1.2065,1.4492,-0.23488437499999998,0.7177619807470018,-2.0578,1.1645,0.12045468749999996,1.874130008824902,-2.4802,3.1195,1.0
0.9111328125,4.103990900561561,-7.3748,7.824,-1.4804375,3.2064620307815512,-8.3549,5.5874,0.37564687500000005,0.9077501963936633,-1.2499,2.1278,-0.1376421875,0.5943097863290363,-1.2065,1.4004,0.1475671875,0.9610892622525182,-2.0578,1.898,0.02337343749999997,1.8390209648446598,-2.7729,3.1195,1.0
0.8763859375,4.146030241382532,-7.0385,7.824,-1.2843218749999998,2.8269393357408616,-6.8086,5.5874,0.53200625,1.0994852100635268,-1.3321,2.349,-0.0751125,0.6419087419320211,-1.2093,1.2643,0.1395,1.0212692635882077,-2.124,1.898,0.13754531250000002,1.706184535550896,-2.7729,2.9635,1.0
0.9666921874999999,4.262037434406544,-7.0385,8.142,-1.6876203125,2.599840935830239,-6.8086,3.2861,0.8902218749999999,2.1155021186964063,-2.3609,6.538,0.273996875,0.9485487492362922,-1.2093,2.6299,-0.29600781249999997,1.1495938637874312,-2.7842,1.3612,-0.06342656249999998,1.7940871510013618,-2.4844,2.9635,1.0
0.913390625,4.129369318738288,-6.287,8.142,-1.44843125,2.6407257639872292,-5.8944,3.2861,0.36683437500000005,2.303689209264318,-3.3317,6.538,0.016657812499999997,1.1094777395813151,-2.5843,2.6299,0.17291406250000002,1.5534724921996514,-2.7842,3.0268,-0.1766921875,1.5425287095489388,-2.8922,2.7397,1.0
0.47649062499999995,6.043453999853859,-10.9805,10.9149,-2.5266671875,3.9256295873661577,-8.9754,5.7964,1.499525,2.3113602836722578,-2.9294,8.294,-0.0911546875,1.304171053525199,-2.787,2.6874,-0.10892812500000001,1.1233900842523423,-3.0316,1.9358,-0.36829687499999997,2.167297991881881,-5.3574,2.7701,1.0
1.538765625,5.230008711788238,-6.3703,10.9149,-1.6643375,3.7475822137621275,-6.5545,5.7964,1.28194375,1.9964355194692458,-0.9466,8.294,0.32288281250000006,0.848604614675374,-0.9671,2.6874,-0.3976953125,0.8910202665746596,-3.0316,0.9786,0.03556562499999999,1.909112035592296,-2.7411,2.8976,1.0
1.350725,4.478433223307566,-6.3703,9.3677,-1.5517609375,3.149384055683408,-6.5545,3.4416,0.6413,1.1799438793593109,-1.4362,3.8608,-0.11545625000000001,0.5116718784640578,-1.1945,0.8947,-0.4637453125,0.6642575011172455,-1.5571,0.9786,0.1368671875,1.7965771993271231,-2.771,2.8976,1.0
1.098275,4.330581527311026,-6.6955,9.3677,-1.876628125,3.1113547436902764,-8.1453,3.4416,0.7433734375,1.6834801560163053,-2.849,3.8608,0.097075,0.6655673158103543,-1.1945,1.6959,-0.28998124999999997,0.8037680244625544,-1.5571,1.3331,-0.0028281249999999765,1.8645380816596329,-2.771,2.696,1.0
1.05489375,4.309479485131985,-6.6955,7.5422,-1.8599125,3.1042571310671496,-8.1453,3.0817,0.3764,1.7334390088780165,-2.849,3.7937,-0.008865624999999988,0.5885692541607651,-1.0806,1.6959,0.006054687500000003,0.9095640126472833,-2.3144,1.3331,-0.014589062500000045,1.8940489569402954,-2.8176,2.696,1.0
1.241146875,4.359316959935092,-6.4162,7.5422,-1.476534375,3.1288287000299104,-8.3131,3.3311,0.474396875,1.5525223820818925,-2.7938,2.8152,-0.145103125,0.5888378668425922,-1.7556,1.5724,0.04442031250000002,0.9601174627323744,-2.3144,1.3218,0.09105468749999997,1.8412675476870621,-2.8176,2.7398,1.0
0.6361375,4.150023962675547,-6.4162,7.6338,-1.3244874999999998,2.9180945457020835,-8.3131,3.3311,0.8940203125,1.306407747912631,-2.7938,3.8246,0.192596875,0.8383365689284551,-1.7556,2.4435,0.09337812499999999,0.9829854784133306,-2.9218,1.394,0.165228125,1.6293106962252424,-2.0919,2.7398,1.0
0.6155890625,3.458685187417557,-3.5164,7.6338,-0.6979484375,1.54824902763091,-4.4684,3.0037,0.617240625,1.425422367637785,-2.8397,3.8246,0.6022296874999999,0.8081266420477686,-0.4769,2.753,-0.302384375,1.000854998273156,-2.9218,1.394,-0.2787984375,1.0577573947230567,-2.0919,1.4642,1.0
-0.3922390625,2.3591902698951333,-4.8196,5.2121,-1.1962140625000002,1.2044834995065294,-4.4684,1.7329,0.02871562499999998,1.621077981835963,-4.1605,3.77,0.00822968750000001,0.9185942006810747,-1.3582,2.753,-0.050821875,0.770487789380198,-2.1226,1.6587,-0.13857031250000001,0.8186238050990836,-1.4069,1.4642,1.0
