acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,activity_label
0.5840464320261924,0.6838498508452104,0.2299598250080286,0.419340022694649,0.5480060460161073,0.5255952067079644,0.533259481276417,0.4877025171166428,0.2957557274369142,0.6923722421453113,0.35947870838298174,0.21767901481428803,0.4152086263478667,0.7773238508100764,0.7004714383274955,0.4217617044132128,0.6490398192600961,0.7737376040123104,0.3880161250916198,0.39800123807239934,0.2225302419354839,0.37165605095541404,0.35511462662555304,0.26257242178447276,1
0.6667723862162852,0.7158281642123205,0.3044685905574945,0.33114217986096595,0.6373043476709097,0.6520400847152823,0.48376951445311145,0.5133105960350091,0.332932664912703,0.7293193241560627,0.3972175379861117,0.2728503276537796,0.7050445382090951,0.5880995664941966,0.6299098980018947,0.4217617044132128,0.6490398192600961,0.7597743075344807,0.509907158563401,0.39800123807239934,0.24683760405827265,0.37165605095541404,0.4506502212092774,0.28611819235225955,1
0.7448214701767184,0.6157595056584119,0.38653808117092336,0.3620806717240181,0.6342199514962462,0.6390384453439257,0.5409267266932151,0.4991192385900844,0.3314642259795363,0.7089753356901861,0.4362728462867963,0.42042733207969063,0.5562025316455695,0.5880995664941966,0.6299098980018947,0.4517276877629578,0.6690765320530924,0.14023139177020405,0.5333862692401661,0.3219490159555186,0.24683760405827265,0.4946728430804864,0.4506502212092774,0.28611819235225955,1
0.39216544946869825,0.5599294474170178,0.32877882061196145,0.4585622963413689,0.5015737844170538,0.4890245543672365,0.5834862439076812,0.550654248671241,0.3529206553930047,0.7221514546155384,0.45509609691145264,0.38625858541721914,0.5562025316455695,0.6696266256467627,0.5773136827264117,0.4190985587682393,0.5495481502400452,0.14023139177020405,0.5333862692401661,0.3697151875791223,0.32636088709677424,0.4946728430804864,0.42622335433704256,0.2515643105446118,1
0.3429900009636743,0.7557909938917562,0.19865672181423372,0.4503255014084309,0.5133653003645812,0.5011077365263429,0.6181549045850898,0.7412110368960233,0.39232362364223955,0.793975410621583,0.48624286936603783,0.3124913396915972,0.6076793248945146,0.4308887867830672,0.5773136827264117,0.2797421895980665,0.5495481502400452,0.3546962270602987,0.5454556559980455,0.579769227766283,0.32636088709677424,0.41181239143022585,0.4516423113017831,0.3337195828505214,1
0.6418388370524252,0.6828614044225578,0.2553068633518576,0.48445792444984276,0.5672637137314877,0.5835367134972285,0.7608167554991668,0.69708831712758,0.41673178941997735,0.7549764552905982,0.47110826351300883,0.31235210740332187,0.37369901547116724,0.4308887867830672,0.5653955455687001,0.2797421895980665,0.6334651228466535,0.3546962270602987,0.6376007818226239,0.579769227766283,0.4320206815816858,0.41181239143022585,0.4516423113017831,0.3337195828505214,1
0.8901838178338308,0.6672356645674511,0.22260539820882064,0.28157810036861186,0.6626965445982915,0.6522541552908881,0.926019667331527,0.6415858954943352,0.4759592346871275,0.743241008962838,0.49634418064112273,0.34279552095886257,0.36250351617440213,0.6099047086321592,0.20365474852950904,0.37232566466744255,0.6668455238633155,0.4359398153425281,0.9855484974346445,0.5794067290907975,0.4320206815816858,0.5189924724956572,0.4759887384367878,0.45698725376593274,1
0.5678335258648978,0.7210521331502437,0.25225917867769193,0.2210931020953787,0.6208084315870435,0.5952090690369737,0.9068082607764699,0.7459540493314719,0.48795661520381506,0.8069416179117738,0.6242099734709694,0.40578586075478396,0.26368495077355836,0.6099047086321592,0.20365474852950904,0.2687091576403188,0.5144874329285514,0.4359398153425281,0.9855484974346445,0.5794067290907975,0.3261820369406868,0.5189924724956572,0.4759887384367878,0.45698725376593274,1
0.40241699287246924,0.6553399782186656,0.34673740357682914,0.4185212768206818,0.5260194621758163,0.5476476240920692,0.7567126275731062,0.8777052492734198,0.4489985409195621,0.8478569468156587,0.5438516436239571,0.32175160599581365,0.26368495077355836,0.5742453602892701,0.2652721785297294,0.2687091576403188,0.5144874329285514,0.4422660435426877,0.6523454678719766,0.9022926646998789,0.4221351456815817,0.5314418066010422,0.4167850918353667,0.21907300115874856,1
0.6022049845141191,0.7640241015199583,0.3003840975939668,0.42132404246671573,0.5630315024564171,0.5698566592870034,0.7416472298192882,0.9690532959132554,0.4923020024976025,0.8868011875302011,0.4379691667937422,0.2875669253725553,0.5392498827941865,0.5282877519627625,0.2307624523604962,0.3213678274102588,0.6406523580909348,0.5340248489684257,0.6523454678719766,0.9022926646998789,0.4221351456815817,0.5314418066010422,0.4167850918353667,0.26148319814600235,1
