timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1781766102859,-3.6203,0.4888,0.9453,1.1021,-0.081,0.1556
1781766102899,-2.2338,-6.667,-4.2895,0.8107,0.5257,0.0464
1781766102940,3.2888,-5.7456,-0.4817,0.1343,1.3097,-0.7073
1781766102979,4.5076,0.6159,-2.1279,-0.9728,0.5372,-1.0961
1781766103019,0.2664,1.0674,4.8366,-0.5669,-0.7,-0.4376
1781766103059,2.0948,-1.6547,4.7545,0.9799,-0.6862,-0.127
1781766103099,3.2034,-0.1704,0.0716,0.7595,-0.9283,-0.3254
1781766103139,0.6816,1.2895,-0.6325,0.2536,-1.4822,-0.3219
1781766103179,-1.9301,2.3201,-1.8878,0.1674,-1.0642,-0.2441
1781766103219,-1.9759,0.7841,-1.9519,-0.0469,-0.2929,-0.2402
1781766103259,-0.1194,1.4948,-0.1472,-0.5146,-0.2669,-0.3526
1781766103299,0.2896,0.2875,1.5528,-0.4681,-0.2786,-0.6609
1781766103340,-3.2953,-0.5627,1.8025,-0.2427,-0.2941,-1.2668
1781766103379,-5.5535,0.8583,0.1576,-0.6182,-1.48,-0.5077
1781766103418,-1.9684,-3.4942,0.3554,-1.0257,-0.626,-0.8558
1781766103458,-4.0872,-0.6355,-1.8839,-1.1074,0.0416,-0.7053
1781766103499,2.2194,-2.195,0.0416,-1.2392,1.1225,0.2604
1781766103538,-2.5039,-6.9262,-1.1741,-1.0755,1.4838,0.1046
1781766103580,0.4078,-2.4368,-1.5579,-0.3576,0.8715,0.3473
1781766103618,2.4794,4.1302,0.1845,-0.6418,0.5209,1.1279
1781766103660,-0.3235,4.5217,1.2853,-0.4149,1.0834,1.4251
1781766103699,-1.511,2.5778,1.0561,-0.1807,0.2302,1.593
1781766103739,-1.0592,4.4181,1.3235,-0.009,-0.4668,1.763
1781766103779,1.0607,3.9476,1.0094,-0.0052,-0.6011,1.9012
1781766103818,1.5134,1.4435,1.3185,0.1574,-0.4466,1.6149
1781766103859,-0.2955,-0.1939,2.1167,1.1107,-0.2523,0.6886
1781766103899,-3.1547,2.973,3.3186,1.9355,1.0763,0.4659
1781766103939,-1.0489,1.7347,0.9333,2.4118,0.1588,1.0964
1781766103979,-1.4711,-4.2383,-4.2924,1.9115,-0.7695,0.249
1781766104019,-1.4699,-12.2531,-6.4898,-0.2468,-0.0516,0.2598
1781766104060,4.7723,-2.6849,0.1068,0.0954,1.0421,-1.3522
1781766104099,11.3113,-6.6424,-0.6199,0.0954,1.0421,-1.3522
1781766104139,4.0911,-3.0587,4.2109,-1.2737,-2.0342,-1.5445
1781766104179,-2.8321,1.339,6.9773,0.8643,-1.394,0.3753
1781766104219,2.3472,1.4779,0.3031,0.9441,-1.6063,0.2958
1781766104259,1.8906,2.2739,-1.8329,0.5249,-2.0114,0.301
1781766104299,0.1083,1.4944,-4.3778,0.3787,-0.9446,0.3108
1781766104339,1.5878,-0.8049,-0.9355,-0.438,-1.0659,0.2884
1781766104379,2.4239,-1.5435,-0.3055,-0.4665,-2.0366,0.0352
1781766104418,2.4239,-1.5435,-0.3055,-1.4499,-2.2027,0.0413
1781766104460,2.2981,-0.3075,4.0174,-1.4708,-3.3691,-0.2096
1781766104499,1.687,0.6117,2.8694,-1.3004,-4.0993,-0.0569
1781766104539,0.2859,-2.2822,-1.8398,-2.003,-3.7465,-0.4577
1781766104579,2.2128,0.5735,2.0526,-1.8145,-3.5472,-0.4925
1781766104619,0.2648,0.6185,2.4293,-1.4008,-2.5294,-1.3536
1781766104659,-0.7546,-1.0617,-0.3,-1.7797,-1.9678,-0.7175
1781766104699,2.373,-2.5411,-0.8512,-0.9773,-1.7597,-1.0091
1781766104739,3.0017,1.1851,0.2677,0.6781,-2.717,-1.0638
1781766104779,5.0842,1.5774,1.4331,0.7965,-3.3291,-0.86
1781766104818,2.7495,0.1986,6.6096,1.4655,-3.7745,-0.9056
1781766104859,-3.2714,0.0881,3.2787,1.122,-4.7818,-0.1882
1781766104899,-5.0082,-0.1252,0.5027,1.0756,-4.9214,0.1787
1781766104939,-4.2017,2.7314,3.3996,0.5876,-4.1416,0.2632
1781766104979,-5.1545,2.4817,3.2373,1.0606,-3.3164,0.5231
1781766105019,-5.0056,-1.3523,0.1518,1.3197,-2.8868,0.5484
1781766105059,-9.8926,-3.8274,-12.1677,-0.0388,-1.2853,0.6872
1781766105099,-1.4781,-0.523,-0.7277,-1.102,-1.7199,1.7955
1781766105138,4.3169,0.559,4.2173,-0.6037,-2.7077,1.834
1781766105180,7.2472,0.7527,3.2392,0.381,-2.9632,0.9456
1781766105219,3.033,-1.6999,-0.1581,0.2153,-3.0277,0.173
1781766105259,-1.9883,-0.0867,-2.6995,-0.1628,-2.9501,0.2209
1781766105299,-0.0427,-0.5732,-1.1238,-0.6092,-2.2072,0.7494
1781766105339,2.9066,-0.6021,1.7594,-0.5463,-2.0738,0.4082
1781766105379,1.7733,0.0379,1.7517,-0.5069,-2.267,0.3776
1781766105419,1.0446,0.5008,1.2607,-0.5223,-2.469,0.5757
1781766105459,1.548,0.2344,2.585,-0.4045,-2.3876,0.6975
1781766105499,1.8781,-0.5706,0.5235,-0.5107,-2.3396,0.621
1781766105539,1.9567,-1.1996,-2.1629,-1.1916,-2.3919,0.5972
1781766105579,2.8026,-2.8564,-0.2137,-2.2907,-3.0485,0.2746
1781766105619,3.1136,-1.9139,1.2364,-2.8426,-3.4861,-0.0278
1781766105659,-0.5205,-1.1952,-0.1785,-2.5371,-2.55,-0.3289
1781766105699,0.6189,-1.449,2.1376,-1.9167,-2.058,-0.6755
1781766105739,5.2113,-0.1018,3.7683,-1.3331,-1.9653,-0.7026
1781766105779,5.6602,-0.1844,6.6328,-0.6519,-2.36,-1.5187
1781766105819,1.5136,-1.3411,5.5396,0.3009,-2.7385,-1.9959
1781766105859,-2.4311,-0.3397,2.3275,0.3152,-3.7083,-1.4864
1781766105899,-0.5652,-0.1397,1.3838,0.144,-3.6264,-1.1121
1781766105939,-0.0916,0.0076,4.0604,0.0498,-3.4507,-0.9716
1781766105979,-2.0931,0.6737,4.719,0.2993,-3.7345,-0.6577
1781766106019,-4.2213,1.6796,2.818,0.3526,-3.7693,-0.2235
1781766106059,-3.4179,1.9557,1.5418,0.2735,-3.6869,0.3052
1781766106099,-3.4112,1.2009,0.8426,0.3573,-2.873,0.6586
1781766106139,-2.1141,-0.7219,-3.2157,-0.076,-2.8223,0.9922
1781766106179,0.1541,-3.1894,-0.6205,-0.8961,-1.4846,0.5655
1781766106219,-1.3461,-3.7102,4.91,-0.1502,-1.0951,0.2791
1781766106260,-0.6633,1.9572,8.2873,0.4634,-2.0427,0.2307
1781766106299,-0.5309,3.8753,4.431,0.846,-3.6645,0.448
1781766106339,4.2481,-0.6009,-4.3216,-0.0013,-3.2951,0.5302
1781766106379,-1.4857,-1.5138,1.9131,0.6445,-3.1911,0.2541
1781766106419,-2.1881,-0.7674,-2.3903,0.2842,-1.5689,0.4154
1781766106459,1.4598,-1.6955,-2.9572,-0.6603,-1.0832,0.1765
1781766106499,1.3734,-0.5274,1.6779,-0.3468,-0.7229,-0.0611
1781766106540,2.2354,0.457,1.9338,-0.3667,-1.3227,0.25
1781766106579,2.3806,-0.3031,-0.2751,-0.5903,-1.7032,0.0736
1781766106619,0.8173,0.3071,0.7935,-0.2068,-1.1599,0.1008
1781766106659,1.4396,-0.3667,1.5082,-0.1723,-1.1278,0.249
1781766106699,0.9522,-0.4971,0.6768,-0.3551,-1.5661,0.0769
1781766106739,1.2547,-1.5511,0.738,-0.8098,-1.9333,0.164
1781766106780,3.7382,-0.0016,0.7979,-1.3892,-2.4643,-0.0238
1781766106819,1.4276,0.6618,-1.4447,-1.5092,-2.1803,-0.4339
1781766106859,1.9438,0.0795,-3.0604,-2.0163,-1.7521,-0.71
1781766106899,2.4708,-2.2933,0.993,-2.3034,-2.0768,-0.875
1781766106939,1.7019,-2.0951,5.0932,-1.7071,-2.842,-1.0101
1781766106979,2.1957,-1.2738,6.5595,-0.1484,-2.037,-1.3469
1781766107019,2.2719,-0.6673,3.874,1.1991,-2.309,-1.7828
1781766107059,-1.6716,-0.1338,2.9139,1.3156,-3.0966,-1.2584
1781766107099,-4.3278,1.8201,2.3509,1.078,-3.8076,-0.2101
1781766107139,-4.0365,2.0738,2.6256,0.9036,-3.6708,0.2895
1781766107179,-4.3665,0.956,-0.0476,0.7735,-3.7768,0.7414
1781766107220,-3.6692,0.026,0.218,0.5391,-3.0119,0.8246
1781766107259,-3.6692,0.026,0.218,0.4737,-2.8085,0.8047
1781766107299,-3.0621,-2.479,-2.0623,-0.1663,-1.779,1.0366
1781766107339,-2.8647,-0.8774,2.9844,-0.1776,-1.4108,0.9874
1781766107379,0.8995,2.3834,3.5252,0.678,-1.2239,1.2108
1781766107419,4.2111,-0.8076,-4.4691,0.1757,-2.1453,0.3801
1781766107459,1.8957,-1.1756,-1.4597,-0.1966,-1.6805,0.0064
1781766107499,1.0715,-0.3356,0.0106,-0.048,-1.4657,0.1404
1781766107539,2.808,-0.2731,0.1045,-0.0506,-1.4801,0.0803
1781766107579,1.0882,-0.1755,0.6989,-0.1904,-1.5693,0.0284
1781766107619,1.8527,-0.9433,-0.0805,-0.4763,-1.7097,0.1279
1781766107659,0.396,0.5569,2.4102,-0.4236,-1.6106,0.0378
1781766107699,-2.0644,0.3622,-1.0716,-0.2401,-1.5661,0.1683
1781766107739,1.3897,0.011,0.3944,-0.5334,-0.9499,0.6001
1781766107779,3.1866,-0.5518,2.9459,-0.4771,-1.7169,0.5756
